Informações do equipamento,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,ID do Transformador,gas,x,Fabricante,Ano de Fabricação,Potência KVA,Tensão KV,Volume de Óleo,Data de Amostragem,Condição de Operação
,,,,,,,,TR27,Etileno,0.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Etileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Etileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Etileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Etano,23.0,ALSTOM,2013.0,65000.0,500.0,14600.0,2026-04-23,Atenção
,,,,,,,,TR27,Etano,20.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR27,Etano,4.0,,,,,,2025-10-24,Normal
,,,,,,,,TR27,Etano,2.0,,,,,,2025-04-28,Normal
,,,,,,,,TR27,Etano,4.0,,,,,,2024-10-28,Normal
,,,,,,,,TR27,Etano,3.0,,,,,,2024-04-23,Normal
,,,,,,,,TR27,Etano,0.0,,,,,,2023-10-22,Normal
,,,,,,,,TR27,Etano,0.0,,,,,,2023-04-20,Normal
,,,,,,,,TR27,Etano,1.0,,,,,,2022-11-06,Normal
,,,,,,,,TR27,Etano,1.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Etano,0.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Etano,0.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Etano,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Etano,6.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Etano,7.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Acetileno,0.0,ALSTOM,2013.0,65000.0,500.0,14600.0,2026-04-23,Atenção
,,,,,,,,TR27,Acetileno,0.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR27,Acetileno,0.0,,,,,,2025-10-24,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2025-04-28,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2024-10-28,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2024-04-23,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2023-10-22,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2023-04-20,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2022-11-06,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2021-11-18,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR27,Acetileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR28,Hidrogênio,13.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Hidrogênio,12.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Hidrogênio,12.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Hidrogênio,11.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Hidrogênio,5.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Hidrogênio,15.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Hidrogênio,20.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Hidrogênio,12.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Hidrogênio,8.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Hidrogênio,8.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Hidrogênio,15.0,,,,,,2020-06-24,Normal
,,,,,,,,TR28,Monóxido de Carbono,987.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Monóxido de Carbono,112.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Monóxido de Carbono,87.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Monóxido de Carbono,161.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Monóxido de Carbono,102.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Monóxido de Carbono,86.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Monóxido de Carbono,184.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Monóxido de Carbono,127.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Monóxido de Carbono,84.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Monóxido de Carbono,95.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Monóxido de Carbono,80.0,,,,,,2020-06-24,Normal
,,,,,,,,TR28,Metano,17.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Metano,5.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Metano,5.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Metano,3.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Metano,4.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Metano,4.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Metano,8.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Metano,5.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Metano,5.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Metano,3.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Metano,4.0,,,,,,2020-06-24,Normal
,,,,,,,,TR28,Dióxido de Carbono,2697.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Dióxido de Carbono,842.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Dióxido de Carbono,629.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Dióxido de Carbono,712.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Dióxido de Carbono,410.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Dióxido de Carbono,404.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Dióxido de Carbono,885.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Dióxido de Carbono,527.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Dióxido de Carbono,385.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Dióxido de Carbono,255.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Dióxido de Carbono,214.0,,,,,,2020-06-24,Normal
,,,,,,,,TR28,Etileno,19.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Etileno,0.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Etileno,0.0,,,,,,2020-06-24,Normal
,,,,,,,,TR28,Etano,4.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Etano,0.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Etano,1.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Etano,0.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Etano,0.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Etano,0.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Etano,1.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Etano,1.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Etano,1.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Etano,0.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Etano,0.0,,,,,,2020-06-24,Normal
,,,,,,,,TR28,Acetileno,1.0,ABB,2019.0,2500.0,34.5,1458.0,2026-04-09,Atenção
,,,,,,,,TR28,Acetileno,0.0,,,,,,2025-08-25,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2024-10-29,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2024-03-19,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2023-08-18,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2023-03-03,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2022-08-29,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2022-03-11,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2021-09-15,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2021-01-22,Normal
,,,,,,,,TR28,Acetileno,0.0,,,,,,2020-06-24,Normal
,,,,,,,,TR29,Hidrogênio,151.6,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Hidrogênio,191.4,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Hidrogênio,146.1,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Hidrogênio,183.6,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Hidrogênio,170.0,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Hidrogênio,159.2,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Hidrogênio,143.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Hidrogênio,125.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Hidrogênio,94.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Hidrogênio,54.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Hidrogênio,58.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Hidrogênio,213.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Hidrogênio,233.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Hidrogênio,181.0,,,,,,2022-04-02,Normal
,,,,,,,,TR29,Monóxido de Carbono,749.2,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Monóxido de Carbono,876.1,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Monóxido de Carbono,544.8,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Monóxido de Carbono,1002.2,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Monóxido de Carbono,461.5,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Monóxido de Carbono,688.5,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Monóxido de Carbono,741.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Monóxido de Carbono,557.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Monóxido de Carbono,270.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Monóxido de Carbono,129.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Monóxido de Carbono,164.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Monóxido de Carbono,433.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Monóxido de Carbono,584.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Monóxido de Carbono,382.0,,,,,,2022-04-02,Normal
,,,,,,,,TR29,Metano,42.0,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Metano,31.2,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Metano,33.1,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Metano,21.6,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Metano,34.8,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Metano,30.7,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Metano,31.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Metano,20.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Metano,31.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Metano,9.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Metano,13.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Metano,37.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Metano,55.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Metano,33.0,,,,,,2022-04-02,Normal
,,,,,,,,TR29,Dióxido de Carbono,5430.4,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Dióxido de Carbono,7298.2,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Dióxido de Carbono,4948.0,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Dióxido de Carbono,6800.2,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Dióxido de Carbono,3989.2,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Dióxido de Carbono,4887.5,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Dióxido de Carbono,7317.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Dióxido de Carbono,4175.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Dióxido de Carbono,2614.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Dióxido de Carbono,1282.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Dióxido de Carbono,1871.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Dióxido de Carbono,4597.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Dióxido de Carbono,6820.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Dióxido de Carbono,3949.0,,,,,,2022-04-02,Normal
,,,,,,,,TR29,Etileno,7.7,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Etileno,0.0,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Etileno,1.0,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Etileno,2.0,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Etileno,3.2,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Etileno,4.8,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Etileno,4.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Etileno,0.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Etileno,0.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Etileno,1.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Etileno,1.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Etileno,3.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Etileno,4.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Etileno,3.0,,,,,,2022-04-02,Normal
,,,,,,,,TR29,Etano,1.2,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Etano,0.0,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Etano,0.1,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Etano,0.2,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Etano,0.0,,,,,,2022-04-02,Normal
,,,,,,,,TR29,Acetileno,1.0,ALSTOM,2017.0,388830.0,600.0,111200.0,2026-04-10,Atenção
,,,,,,,,TR29,Acetileno,0.6,,,,,,2026-01-07,Normal
,,,,,,,,TR29,Acetileno,0.4,,,,,,2025-07-24,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2025-02-20,Normal
,,,,,,,,TR29,Acetileno,0.4,,,,,,2024-08-29,Normal
,,,,,,,,TR29,Acetileno,0.5,,,,,,2024-04-22,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2023-12-21,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2023-08-23,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2023-03-24,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2022-12-05,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2022-09-25,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2022-07-29,Normal
,,,,,,,,TR29,Acetileno,1.0,,,,,,2022-07-01,Normal
,,,,,,,,TR29,Acetileno,0.0,,,,,,2022-04-02,Normal
,,,,,,,,TR30,Hidrogênio,16.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Hidrogênio,12.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Hidrogênio,14.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Hidrogênio,24.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Hidrogênio,17.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Hidrogênio,27.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Hidrogênio,12.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Hidrogênio,26.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Hidrogênio,7.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Hidrogênio,13.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Hidrogênio,6.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Hidrogênio,12.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Hidrogênio,6.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Hidrogênio,10.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Hidrogênio,13.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Monóxido de Carbono,354.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Monóxido de Carbono,317.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Monóxido de Carbono,293.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Monóxido de Carbono,521.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Monóxido de Carbono,411.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Monóxido de Carbono,584.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Monóxido de Carbono,498.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Monóxido de Carbono,339.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Monóxido de Carbono,321.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Monóxido de Carbono,496.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Monóxido de Carbono,398.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Monóxido de Carbono,623.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Monóxido de Carbono,398.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Monóxido de Carbono,312.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Monóxido de Carbono,496.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Metano,111.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Metano,100.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Metano,66.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Metano,160.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Metano,85.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Metano,136.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Metano,101.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Metano,112.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Metano,76.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Metano,78.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Metano,59.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Metano,79.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Metano,59.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Metano,55.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Metano,78.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Dióxido de Carbono,15341.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Dióxido de Carbono,13112.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Dióxido de Carbono,8209.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Dióxido de Carbono,13314.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Dióxido de Carbono,12432.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Dióxido de Carbono,17247.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Dióxido de Carbono,13996.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Dióxido de Carbono,6178.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Dióxido de Carbono,5245.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Dióxido de Carbono,16465.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Dióxido de Carbono,11227.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Dióxido de Carbono,22763.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Dióxido de Carbono,10410.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Dióxido de Carbono,11227.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Dióxido de Carbono,16465.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Etileno,4.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Etileno,3.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Etileno,0.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Etileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Etano,34.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Etano,31.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Etano,10.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Etano,19.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Etano,8.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Etano,20.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Etano,13.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Etano,12.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Etano,12.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Etano,11.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Etano,4.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Etano,16.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Etano,10.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Etano,4.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Etano,11.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Acetileno,0.0,ALSTOM,2014.0,65000.0,500.0,14700.0,2026-04-23,Atenção
,,,,,,,,TR30,Acetileno,0.0,,,,,,2026-06-08,Atenção
,,,,,,,,TR30,Acetileno,0.0,,,,,,2025-10-24,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2025-04-28,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2024-10-28,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2024-04-23,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2023-10-22,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2023-04-23,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2022-11-06,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2021-11-19,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2021-05-04,Normal
,,,,,,,,TR30,Acetileno,0.0,,,,,,2021-05-04,Normal
